Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W125000079423001,5027,TAMIL NADU,Kancheepuram,KANCHEEPURAM,Kancheepuram,12.8336,79.7025,2021,7.80,3930,0.00,1110,596,8,72,,140,32,15,722,23,2,,,111.00
W125743080110301,5028,TAMIL NADU,Kancheepuram,ST_THOMAUS_MT,Kilkattalai,12.9574,80.1785,2021,7.40,1616,0.00,336,305,78,39,,460,120,39,153,4,1,,,1
W125207080063701,5029,TAMIL NADU,Kancheepuram,KATTANKOLATHUR,Kolapakkam,12.8687,80.1101,2021,7,1824,0.00,397,312,73,98,,480,116,46,199,2,1,,,2
W122050079543001,5030,TAMIL NADU,Kancheepuram,CHITAMUR,Kolathanallur,12.3506,79.9014,2021,8,962,0.00,268,163,6,19,,250,44,34,104,2,0.90,,,0
W125356080093801,5031,TAMIL NADU,Kancheepuram,ST_THOMAUS_MT,Madambakkam,12.9008,80.1615,2021,7,1960,0.00,445,369,44,26,,490,104,56,214,3,1,,,3
W123730080113001,5032,TAMIL NADU,Kancheepuram,THIRUKALUKUNDRUM,Mahabalipuram,12.6158,80.1925,2021,8,443,0.00,128,57,54,3,,190,24,32,17,6,1,,,0
W125539080023401,5033,TAMIL NADU,Kancheepuram,KUNDRATHUR,Manimangalam,12.919,80.0424,2021,8,2100,0.00,628,277,40,146,,330,92,24,169,268,1,,,1
W125324080041101,5034,TAMIL NADU,Kancheepuram,THIRUPORUR,Mannivakkam,12.8922,80.8019,2021,7.00,1016,0.00,201,160,56,35,,370,76,44,37,2,0,,,0
W125330080040801,5035,TAMIL NADU,Kancheepuram,KATTANKOLATHUR,Mudichur,12.8943,80.0645,2021,7.40,1710,0.00,403,291,52,65,,430,140,19,182,21,0,,,0
W125822080091601,5036,TAMIL NADU,Kancheepuram,ST_THOMAUS_MT,Pallavaram,12.9814,80.156,2021,7,2090,0.00,397,391,106,40,,510,132,44,217,2,1,,,7
W125500080063001,5037,TAMIL NADU,Kancheepuram,ST_THOMAUS_MT,Perungulathur,12.9173,80.0856,2021,7,2690,0.00,622,518,71,53,,440,80,58,402,4,1,,,2
W125120080101001,5038,TAMIL NADU,Kancheepuram,THIRUPORUR,Ponmar,12.8338,80.1667,2021,8,909,0.00,220,170,35,2,,340,64,44,52,5,0.20,,,0.00
W123800079500001,5039,TAMIL NADU,Kancheepuram,UTHIRAMERUR,Rettamangalam,12.63,79.8336,2021,7.10,840,0.00,305,57,30,25,,230,76,10,54,0,1,,,2
W123113080090601,5040,TAMIL NADU,Kancheepuram,THIRUKALUKUNDRUM,Sadras,12.5269,80.1622,2021,8,1328,0.00,329,178,122,73,,460,128,34,90,21,0.70,,,8
W124415079503001,5041,TAMIL NADU,Kancheepuram,UTHIRAMERUR,Thirumukkudal,12.7564,79.8592,2021,7.20,640,0.00,189,71,35,37,,160,28,22,78,4,0,,,0.50
W123630079400001,5042,TAMIL NADU,Kancheepuram,THIRUKALUKUNDRUM,Tirukalukundram,12.6061,80.056,2021,7.70,458,0.00,98,85,34,8,,180,24,29,23,8,1,,,1
W124345080113001,5043,TAMIL NADU,Kancheepuram,THIRUPORUR,Tiruporur,12.7318,80.1891,2021,8,1639,0.00,415,213,160,48,,280,24,54,255,9,1,,,2
W125210080145001,5044,TAMIL NADU,Kancheepuram,ST_THOMAUS_MT,Uthandi,12.86,80.2417,2021,7,409,0.00,73,64,59,13,,140,20,22,25,8,1,,,0
W124843079563201,5045,TAMIL NADU,Kancheepuram,KUNDRATHUR,Vadakkupattu,12.8117,79.9425,2021,7.10,960,0.00,281,106,25,41,,310,72,32,40,1,0,,,2
W125400079543501,5046,TAMIL NADU,Kancheepuram,SRIPERUMBUDHUR,Vadekkal (Palnallur),12.9036,79.9139,2021,7.10,3080,0.00,366,638,155,25,,440,64,68,398,29,1,,,71.30
W125401080101601,5047,TAMIL NADU,Kancheepuram,ST_THOMAUS_MT,Vengaivasal,12.9004,80.1711,2021,7,2680,0.00,604,504,88,21,,780,164,90,239,20,1,,,0
W081500077310001,5048,TAMIL NADU,Kanyakumari,THOVALAI,Aralvaimozhi,8.25,77.5167,2021,7.90,972,0.00,342,106,16,26,,290,88,17,77,5,1,,,1.00
W081530077271001,5049,TAMIL NADU,Kanyakumari,THOVALAI,Boothapandy,8.2583,77.4528,2021,7.80,1015,0.00,427,99,17,36,,250,68,19,120,4,1,,,3
W081145077180001,5050,TAMIL NADU,Kanyakumari,KURUNTHANCODE,Chettiarmadam,8.1917,77.2953,2021,7.80,250,0.00,24,50,6,13,,80,8,15,12,5,0.30,,,0
W081730077163001,5051,TAMIL NADU,Kanyakumari,THUCKALAY,Kattudurai,8.2839,77.2719,2021,7.30,843,0.00,85,170,20,47,,200,20,36,56,27,1,,,0.00
W081040077154501,5052,TAMIL NADU,Kanyakumari,KURUNTHANCODE,Kolachal,8.1778,77.2625,2021,7.10,169,0.00,37,21,13,8,,70,12,10,4,2,0,,,0.00
W082230077174501,5053,TAMIL NADU,Kanyakumari,THIRUVATTAR,Kulasekharan,8.3522,77.2858,2021,7.00,695,0.00,122,78,21,69,,120,32,10,60,26,0,,,0.00
W081320077153001,5054,TAMIL NADU,Kanyakumari,KILLIYOOR,Vellaivilai,8.2222,77.2583,2021,7.60,729,0.00,67,156,56,12,,120,20,17,86,3,0,,,0
W081330077213001,5055,TAMIL NADU,Kanyakumari,KURUNTHANCODE,Villukuri,8.225,77.3583,2021,7.30,667,0.00,67,92,59,24,,160,36,17,38,12,0,,,0.00
W080620077324501,5056,TAMIL NADU,Kanyakumari,AGASTHEESWARAM,Kundal(west),8.1031,77.5439,2021,7.60,1386,0.00,250,227,141,24,,260,44,36,168,2,2,,,0.00
W080620077324501,5057,TAMIL NADU,Kanyakumari,AGASTHEESWARAM,Kundal(west),8.1031,77.5439,2021,7.60,1386,0.00,250,227,141,24,,260,44,36,168,2,2,,,0.00
W081900077123002,5058,TAMIL NADU,Kanyakumari,KILLIYOOR,Marthandam,8.3097,77.2142,2021,7.50,506,0.00,61,92,109,31,,140,16,24,26,120,0,,,0.00
W123400077540001,5059,TAMIL NADU,Krishnagiri,KELAMANGALAM,Anusonai,12.5717,77.8975,2021,7,292,0.00,118,21,18,0,,100,25,9,14,3,0,,,1
W123245078213001,5060,TAMIL NADU,Krishnagiri,BARGUR,Bargur,12.545,78.3483,2021,8,2570,0.00,586,370,360,34,,660,120,88,278,17,1.80,,,46
W123600078112301,5061,TAMIL NADU,Krishnagiri,VEPPANAPALLI,Billanakuppam,12.6027,78.1853,2021,8,831,0.00,427,53,69,2,,235,30,39,99,15,2,,,54.20
W150025075083101,5062,TAMIL NADU,Krishnagiri,HOSUR,Hosur,12.7278,77.8278,2021,8,1114,0.00,378,149,72,38,,365,54,56,96,11,1,,,20
W122445078134501,5063,TAMIL NADU,Krishnagiri,KAVERIPATTANAM,Kaveripatnam,12.4197,78.2186,2021,8,1979,0.00,464,292,160,127,,400,104,34,210,124,0,,,3
W121958078210101,5064,TAMIL NADU,Krishnagiri,BARGUR,Konnanur,12.3328,78.3503,2021,8,735,0.00,329,71,37,5,,220,52,22,92,1,0,,,1
W113946076112601,5065,TAMIL NADU,Krishnagiri,KRISHNAGIRI,Krishnagiri,12.4721,78.2154,2021,8,1647,0.00,415,277,100,69,,410,80,51,213,13,0.80,,,17
W104457076323601,5066,TAMIL NADU,Krishnagiri,MATHUR,Mathur,12.3825,78.4133,2021,8,2940,0.00,610,441,140,251,,740,132,100,275,10,1,,,7
W123730078151501,5067,TAMIL NADU,Krishnagiri,KRISHNAGIRI,Megalachinnapalli,12.6047,78.2494,2021,7,1459,0.00,375,235,156,0,,390,58,60,153,4,1,,,73
W123350077544601,5068,TAMIL NADU,Krishnagiri,KELAMANGALAM,Nagathunai,12.5639,77.9128,2021,7,722,0.00,336,71,23,3,,235,54,24,70,5,1,,,1
W121800078164801,5069,TAMIL NADU,Krishnagiri,KAVERIPATTANAM,Pannandur,12.3013,78.2795,2021,7,2930,0.00,305,683,100,39,,660,172,56,256,6,0,,,6
W124000078013001,5070,TAMIL NADU,Krishnagiri,SOOLAGIRI,Sulagiri,12.6636,78.0122,2021,8,2630,0.00,476,384,163,291,,710,184,61,342,4,0.60,,,1
W122026078144401,5071,TAMIL NADU,Krishnagiri,KAVERIPATTANAM,Tattarhalli,12.3408,78.2458,2021,7,2680,0.00,403,498,94,128,,620,112,83,245,5,2,,,4
W123535077520501,5072,TAMIL NADU,Krishnagiri,KELAMANGALAM,Virupakshinagar,12.5933,77.8681,2021,8,528,0.00,262,28,28,18,,175,52,11,50,4,1.00,,,10
W095437076403501,5073,TAMIL NADU,Salem,IDAPADI,Chittoor,11.6467,77.8236,2021,7.80,1001,0.00,439,50,59,18,,380,48,63,30,14,2,,,10.00
W095437076403501,5074,TAMIL NADU,Salem,IDAPADI,Chittoor,11.6472,77.8233,2021,7.50,1159,0.00,195,128,139,35,,360,48,58,84,3,1,,,8.00
W095437076403501,5075,TAMIL NADU,Salem,IDAPADI,Chittoor,11.6472,77.8233,2021,7.60,845,0.00,189,28,152,6,,310,52,44,37,1,1,,,15.00
W095437076403501,5076,TAMIL NADU,Salem,IDAPADI,Chittoor,11.6436,77.825,2021,7.80,2700,0.00,573,248,522,62,,810,92,141,220,57,1,,,24.00
W112945078390001,5077,TAMIL NADU,Salem,GANGAVALLI,Gangavalli,11.4972,78.6458,2021,7.80,1198,0.00,378,142,141,5,,510,44,97,41,3,1,,,2
W114220077522001,5078,TAMIL NADU,Salem,NANGAVALLI,Jalakandapuram,11.7003,77.8753,2021,7.20,2460,0.00,732,291,204,30,,610,32,129,238,43,1,,,35.00
W113400077540001,5079,TAMIL NADU,Salem,KONGANAPURAM,Konganapuram,11.5706,77.8989,2021,7.80,1050,0.00,214,78,125,33,,360,56,53,40,6,2,,,7.50
W113400077540001,5080,TAMIL NADU,Salem,KONGANAPURAM,Konganapuram,11.5706,77.8992,2021,7.90,2470,0.00,659,340,201,40,,560,32,117,268,17,1.40,,,3
W081910077063001,5081,TAMIL NADU,Salem,KOLATHUR,Kulathur,11.835,77.7483,2021,7.70,1273,0.00,366,113,145,63,,540,72,87,43,0,1,,,0.00
W113500077473001,5082,TAMIL NADU,Salem,SANGAGIRI,Kullampatti,11.5706,77.7922,2021,7.90,1621,0.00,500,106,158,25,,290,44,44,221,2,1,,,25.50
W124840079235001,5083,TAMIL NADU,Salem,AYOTHIYAPATTINAM,Mecheri,11.835,75.8414,2021,7.60,2520,0.00,500,390,155,62,,945,36,208,152,7,1,,,2
W114530077534501,5084,TAMIL NADU,Salem,NANGAVALLI,Nangavalli,11.7578,77.8933,2021,7.70,427,0.00,171,50,19,3,,150,24,22,31,24,1,,,1
W113530078064101,5085,TAMIL NADU,Salem,VEERAPANDY,Pincheyai kodu,11.5925,78.1092,2021,7.70,3250,0.00,512,603,112,60,,540,48,102,349,5,1,,,2
W112204075570101,5086,TAMIL NADU,Salem,THALAIVASAL,Puthur,11.6264,78.7833,2021,7.60,3660,0.00,317,510,626,72,,1160,104,219,172,18,1,,,11
W114000078093001,5087,TAMIL NADU,Salem,SALEM,Salem Bankhouse,11.6703,78.1564,2021,7.70,1328,0.00,451,113,82,50,,510,72,80,76,1,1,,,2
W112615078300001,5088,TAMIL NADU,Salem,GANGAVALLI,Sendarpatti,11.4381,78.5242,2021,7.40,1060,0.00,433,85,82,22,,430,60,68,26,35,0.30,,,1
W113330078053001,5089,TAMIL NADU,Salem,PANAMARATHUPATTI,Sevantampatti,11.5653,78.0886,2021,7.50,6710,0.00,427,1340,402,71,,1130,124,199,618,21,1,,,12.60
W115200078051501,5090,TAMIL NADU,Salem,KADAYAAMPATTI,Tivettipatti,11.8342,78.0839,2021,7.80,2970,0.00,677,347,283,68,,610,48,119,312,1,1,,,1.80
W113845078244501,5091,TAMIL NADU,Salem,VALAPADY,Valappadi,11.6572,78.3953,2021,7.70,1329,0.00,366,163,91,76,,480,84,66,77,5,0,,,2
W095745077270001,5092,TAMIL NADU,Salem,VEERAPANDY,Veerapandi,11.5736,78.0728,2021,7.50,673,0.00,146,89,28,9,,220,44,27,24,1,0,,,0.40
W113045078054501,5093,TAMIL NADU,Salem,VENNANDUR,Vennandur,11.5147,78.0917,2021,7.80,1208,0.00,476,110,86,38,,360,52,56,110,4,1,,,0
W114700078124001,5094,TAMIL NADU,Salem,YERCAUD,Yercaud,11.7742,78.2094,2021,6.90,263,0.00,12,170,8,22,,210,16,41,18,6,0,,,0
W095945077374501,5095,TAMIL NADU,Theni,ANDIPATTI,Andipatti2,9.9958,77.6292,2021,7.90,677,0.00,183,74,38,50,,235,30,39,46,3,1,,,3
W095413077372401,5096,TAMIL NADU,Theni,KADAMALAIKUNDRU,Balakombai,9.9036,77.6233,2021,8,1250,0.00,244,170,144,56,,475,42,90,69,6,2,,,1
W100910077393001,5097,TAMIL NADU,Theni,PERIYAKULAM,Devadanapatti,10.1528,77.6583,2021,8,1450,0.00,641,110,34,9,,410,94,43,143,4,1,,,3
W095530077323001,5098,TAMIL NADU,Theni,KADAMALAIKUNDRU,Erasakkanaayakanur,9.925,77.5417,2021,7.80,570,0.00,73,85,48,59,,200,44,22,39,4,0,,,0
W095506077311801,5099,TAMIL NADU,Theni,KADAMALAIKUNDRU,Gandamanur,9.9183,77.5217,2021,7.40,2830,0.00,409,656,48,184,,840,84,153,276,9,1,,,8
W095930077261001,5100,TAMIL NADU,Theni,THENI,Kodangipatti,9.9917,77.4361,2021,8,1566,0.00,513,138,91,112,,325,70,36,212,8,1,,,1
W100556077341806,5101,TAMIL NADU,Theni,PERIYAKULAM,Myladumparai dw,10.0989,77.5717,2021,8,1233,0.00,415,135,38,50,,355,72,43,117,6,1,,,7
W095745077341001,5102,TAMIL NADU,Theni,ANDIPATTI,Okkaraipatti,9.9625,77.5694,2021,8,2630,0.00,366,532,154,174,,1040,212,124,138,3,1,,,11
W100715077330001,5103,TAMIL NADU,Theni,PERIYAKULAM,Periyakulam,10.1208,77.55,2021,8.00,250,0.00,67,18,38,1,,50,4,10,35,1,0,,,0.40
W095621077180602,5104,TAMIL NADU,Theni,CHINNAMANUR,Ramakrishnapuram pz,9.9392,77.3017,2021,7.80,545,0.00,244,18,29,31,,200,50,18,35,5,1,,,1
W100140077283001,5105,TAMIL NADU,Theni,THENI,Theni2,10.0278,77.475,2021,7.60,150,0.00,43,18,19,1,,40,8,5,16,0,0,,,0
W094830077200001,5106,TAMIL NADU,Theni,UTHAMPALAYAM,Uttamapalayam,9.8083,77.3333,2021,8,160,0.00,43,11,19,13,,40,10,4,16,4,0.10,,,0
W094408077311301,5107,TAMIL NADU,Theni,KADAMALAIKUNDRU,Varusandu pz,9.7358,77.5203,2021,8,540,0.00,244,28,34,5,,200,48,19,32,3,1,,,1
W095745077270001,5108,TAMIL NADU,Theni,THENI,Veerapandi,9.9625,77.45,2021,8,890,0.00,397,28,48,29,,310,64,36,60,4,1,,,1
W121530078394501,5109,TAMIL NADU,Thiruvannamalai,PERANAMBUT,Anandavadi,12.8572,78.6575,2021,7.20,1530,0.00,634,135,35,20,,300,24,58,186,2,2,,,7
W124236079131101,5110,TAMIL NADU,Thiruvannamalai,ARANI,Ariyapadi,12.7125,79.2231,2021,8,1447,0.00,268,184,170,22,,340,52,51,124,4,0.80,,,15
W123100079080001,5111,TAMIL NADU,Thiruvannamalai,POLUR,Bagmarpet,12.5397,79.1522,2021,7.10,925,0.00,256,78,25,37,,260,44,36,42,3,1,,,8
W122800079200001,5112,TAMIL NADU,Thiruvannamalai,CHETPET,Chetput,12.4658,79.3497,2021,7.30,1843,0.00,451,241,92,28,,500,64,83,112,7,1,,,3
W122609079250501,5113,TAMIL NADU,Thiruvannamalai,PERNAMALLUR,Eendal,12.4361,79.4181,2021,7.80,692,0.00,268,35,5,14,,240,52,27,20,4,0,,,0.00
W120748079052401,5114,TAMIL NADU,Thiruvannamalai,TIRUVANNAMALAI,Kattampundi OW,12.1267,79.0856,2021,7,1736,0.00,165,323,271,56,,440,108,41,180,6,1,,,4
W120252075210001,5115,TAMIL NADU,Thiruvannamalai,POLUR,Kuppam,12.7236,79.1256,2021,7.30,2580,0.00,488,404,186,111,,650,132,78,245,5,1,,,7
W122530079084801,5116,TAMIL NADU,Thiruvannamalai,KALASAPAKKAM,Ladavaram,12.425,79.1467,2021,7.40,1485,0.00,165,284,119,53,,450,108,44,106,3,0,,,4.80
W121230078423001,5117,TAMIL NADU,Thiruvannamalai,CHENGAM,Melravandavadi,12.2072,78.7036,2021,7.80,1192,0.00,195,135,118,86,,560,148,46,8,2,0,,,2.80
W124600079160001,5118,TAMIL NADU,Thiruvannamalai,ARANI,Mullandram,12.7828,79.2558,2021,7.50,1073,0.00,207,103,121,39,,280,68,27,73,3,1,,,3
W124236079333601,5119,TAMIL NADU,Thiruvannamalai,CHEYYAR,Nedumpirai OW,12.7078,79.5611,2021,7,5580,0.00,207,1418,304,74,,960,184,122,737,19,2,,,2
W124236079333601,5120,TAMIL NADU,Thiruvannamalai,CHEYYAR,Nedumpirai OW,12.7078,79.5611,2021,7,5580,0.00,207,1418,304,74,,960,184,122,737,19,2,,,2
W121600078563001,5121,TAMIL NADU,Thiruvannamalai,CHENGAM,Pachal,12.2692,78.9436,2021,7.30,2320,0.00,329,340,144,185,,620,92,95,154,13,0.60,,,4
W123206079070801,5122,TAMIL NADU,Thiruvannamalai,POLUR,Polur,12.4886,79.1244,2021,7.20,1309,0.00,415,121,40,19,,350,64,46,74,7,0,,,2
W122140078524501,5123,TAMIL NADU,Thiruvannamalai,OLAKKUR,Pudupalayam,12.3592,79.6022,2021,7.70,1366,0.00,549,142,136,43,,640,40,131,88,2,1,,,3
W120915078564501,5124,TAMIL NADU,Thiruvannamalai,THANDRAMPET,Thandarampattu,12.1556,78.9433,2021,7.30,1384,0.00,244,177,41,42,,420,116,32,25,7,0,,,2
W120630078501501,5125,TAMIL NADU,Thiruvannamalai,VANUR,Thanipadi,12.1086,79.8356,2021,7.40,2260,0.00,488,340,40,26,,610,124,73,110,48,0,,,1
W084545077382501,5126,TAMIL NADU,Tirunelveli,MANUR,Abishekapatti,8.7625,77.6403,2021,7,1626,0.00,305,340,16,13,,490,96,61,120,47,1,,,1
W084730077260001,5127,TAMIL NADU,Tirunelveli,KADAYAM,Alwarkurichi,8.7917,77.4333,2021,8,1444,0.00,549,142,36,48,,410,84,49,109,55,0.60,,,1
W084310077261001,5128,TAMIL NADU,Tirunelveli,AMBASAMUDRAM,Ambasamudram,8.7194,77.4361,2021,7.00,749,0.00,378,64,18,41,,200,40,24,97,31,0,,,1
W084310077261001,5129,TAMIL NADU,Tirunelveli,AMBASAMUDRAM,Ambasamudram,8.7194,77.4361,2021,7.60,402,0.00,159,21,40,22,,150,40,12,24,3,0,,,0.00
W081000077370001,5130,TAMIL NADU,Tirunelveli,VALLIYOOR,Chettikulam,8.1667,77.6167,2021,7.20,4850,0.00,220,1014,282,74,,1230,284,126,422,19,2,,,10
W091000077240001,5131,TAMIL NADU,Tirunelveli,VASUDEVANALLUR,Chintamani,9.1667,77.4,2021,8,2680,0.00,805,369,132,68,,750,172,78,286,62,0,,,6
W083200077275501,5132,TAMIL NADU,Tirunelveli,KALAKADU,Idaikkal,8.5333,77.4653,2021,8,951,0.00,366,106,22,31,,350,80,36,53,7,0,,,0.00
W084011077270001,5133,TAMIL NADU,Tirunelveli,AMBASAMUDRAM,Iyan Singampatty (Vairavikulam,8.6708,77.4456,2021,7.50,296,0.00,67,43,5,11,,100,16,15,14,3,1,,,BDL
W090400077204501,5134,TAMIL NADU,Tirunelveli,KADAYANALLUR,Kadayanallur,9.0667,77.3458,2021,7,3220,0.00,390,723,91,86,,1130,272,109,132,28,0,,,4
W090400077204501,5135,TAMIL NADU,Tirunelveli,KADAYANALLUR,Kadayanallur,9.0667,77.3458,2021,7.40,3520,0.00,427,603,307,80,,660,116,90,356,30,1,,,3
W082850077355501,5136,TAMIL NADU,Tirunelveli,KALAKADU,Kalakadu,8.4972,77.5986,2021,7.50,1028,0.00,189,142,93,42,,380,84,41,44,8,1,,,5
W083045077323001,5137,TAMIL NADU,Tirunelveli,KALAKADU,Kalakkadu,8.5125,77.5417,2021,8,418,0.00,244,50,6,11,,210,20,39,10,34,0,,,0.00
W190400075190001,5138,TAMIL NADU,Tirunelveli,MANUR,Manur,8.8625,77.6528,2021,8,1760,0.00,378,298,43,16,,420,64,63,177,6,1,,,2
W083412077420001,5139,TAMIL NADU,Tirunelveli,NANGUNERI,Mayaneri (Karuppukatti) OW,8.5711,77.7011,2021,7.40,488,0.00,281,21,6,7,,240,44,32,20,1,1,,,1
W081900077344502,5140,TAMIL NADU,Tirunelveli,VALLIYOOR,Molaikkaraipatti,8.3167,77.5792,2021,7.60,1306,0.00,299,163,115,54,,430,120,32,76,3,1,,,2
W084405077311501,5141,TAMIL NADU,Tirunelveli,PAPPAKUDI,Mukkudal,8.7347,77.5208,2021,7.80,3020,0.00,732,397,230,63,,390,44,68,475,7,1.50,,,5
W092955077420001,5142,TAMIL NADU,Tirunelveli,SRIVILLIPUTHUR,Mullikulam,9.4986,77.7,2021,7,2450,0.00,549,355,52,46,,560,104,73,157,50,1,,,2.40
W081836077513501,5143,TAMIL NADU,Tirunelveli,RADHAPURAM,Muthumottamozhi OW,8.3086,77.8603,2021,7.20,335,0.00,146,14,9,7,,155,32,18,5,3,1,,,BDL
W083200077473001,5144,TAMIL NADU,Tirunelveli,NANGUNERI,N.Vijayanarayanam,8.5333,77.7917,2021,7.50,1191,0.00,287,142,116,44,,280,68,27,113,10,1,,,2
W090706077364501,5145,TAMIL NADU,Tirunelveli,MELANEELITHANALLUR,P.chatram,9.1183,77.6125,2021,8,1233,0.00,256,156,28,81,,380,72,49,52,8,0,,,2
W084400077440001,5146,TAMIL NADU,Tirunelveli,TIRUNELVELI CORPORATION,Palayamkottai,8.7333,77.7333,2021,7.50,245,0.00,85,14,28,16,,110,16,17,5,7,0.10,,,0
W090100077151001,5147,TAMIL NADU,Tirunelveli,TENKASI,Panpoli,9.0167,77.2528,2021,7.60,1261,0.00,342,121,138,43,,360,40,63,125,39,1,,,1
W105530079163001,5148,TAMIL NADU,Tirunelveli,AMBASAMUDRAM,Papanasam,8.7111,77.3681,2021,7.40,575,0.00,226,78,2,38,,170,40,17,45,46,1,,,0.00
W085532077211501,5149,TAMIL NADU,Tirunelveli,KEELAPAVOOR,R.pattinam,8.9256,77.3542,2021,8,1630,0.00,488,199,10,28,,470,84,63,72,51,1,,,1
W092025077254001,5150,TAMIL NADU,Tirunelveli,VASUDEVANALLUR,Sivagiri,9.3403,77.4278,2021,8,2340,0.00,573,220,126,167,,300,52,41,200,187,1,,,1
W085211077314801,5151,TAMIL NADU,Tirunelveli,ALANKULAM,Sivalarkulam OW,8.8692,77.5292,2021,7.40,4260,0.00,281,978,315,119,,1310,164,219,304,24,1,,,12.50
W084445077420001,5152,TAMIL NADU,Tirunelveli,TIRUNELVELI CORPORATION,Tachchnallur,8.7458,77.7,2021,7.60,5700,0.00,805,1227,240,92,,1720,344,209,449,24,2,,,18
W085730077183001,5153,TAMIL NADU,Tirunelveli,TENKASI,Tenkasi,9.0317,77.2717,2021,7.80,801,0.00,250,57,130,41,,290,68,29,56,1,1,,,0
W081948077371201,5154,TAMIL NADU,Tirunelveli,VALLIYOOR,Therkuvalliyur OW,8.3331,77.6239,2021,7.40,3200,0.00,329,645,287,41,,700,124,95,319,13,1,,,3
W085237077204501,5155,TAMIL NADU,Tirunelveli,KEELAPAVOOR,Thiraviyarnagar,8.8769,77.3458,2021,8,647,0.00,311,21,4,26,,270,76,19,4,5,2,,,0.00
W081515077453001,5156,TAMIL NADU,Tirunelveli,RADHAPURAM,Tiruvembalapuram,8.2542,77.7583,2021,7.30,3580,0.00,281,723,200,21,,910,148,131,269,12,1,,,11
W081348077431101,5157,TAMIL NADU,Tirunelveli,RADHAPURAM,Udayattur A/B OW,8.2325,77.7206,2021,7.80,2360,0.00,305,503,147,13,,610,116,78,204,10,2,,,2
W082120077393001,5158,TAMIL NADU,Tirunelveli,RADHAPURAM,Valliyoor,8.3556,77.6583,2021,8,933,0.00,232,106,36,56,,260,40,39,68,27,0,,,1
W082310077370001,5159,TAMIL NADU,Tirunelveli,VALLIYOOR,Valliyur,8.3861,77.6167,2021,7.30,2760,0.00,256,319,462,53,,600,144,58,261,13,1,,,6
W083940077373001,5160,TAMIL NADU,Tirunelveli,CHERANMAHADEVI,Vannikonendal,8.6611,77.625,2021,7,2950,0.00,329,362,312,122,,790,120,119,223,13,0.90,,,5
W090523077262301,5161,TAMIL NADU,Tirunelveli,SANKARANKOIL,Virasikhamani OW,9.0919,77.4447,2021,7.50,2280,0.00,317,404,191,111,,630,88,100,179,2,1,,,4
W130345079514501,5162,TAMIL NADU,Tiruvallur,POONAMALLE,Andersonpet,13.0778,80.0259,2021,8,449,0.00,110,92,14,3,,150,44,10,32,3,1,,,0
W111400077063001,5163,TAMIL NADU,Tiruvallur,POONAMALLE,Annur,13.1104,80.1211,2021,7,1956,0.00,635,284,20,55,,600,100,85,139,42,0.70,,,8
W124055079165801,5164,TAMIL NADU,Tiruvallur,SHOLAVARAM,Arani,13.3288,80.0766,2021,7,1170,0.00,433,142,27,8,,210,28,34,161,3,1,,,10
W131545080172501,5165,TAMIL NADU,Tiruvallur,MINJUR,Attipattu,13.2608,80.2861,2021,7,3450,0.00,348,859,198,3,,900,216,88,361,14,0,,,3.60
W131205080090901,5166,TAMIL NADU,Tiruvallur,PUZHAL,Ennur Talaikuppam,13.2276,80.3255,2021,7.60,1354,0.00,67,426,9,1,,120,36,7,245,7,0,,,0.50
W132400080080002,5167,TAMIL NADU,Tiruvallur,GUMMIDIPOONDI,Gummidipoondi,13.4156,80.13,2021,8,1409,0.00,238,199,182,39,,440,56,73,96,34,1,,,2
W130834080054801,5168,TAMIL NADU,Tiruvallur,VILLIVAKKAM,Kovilpathagai,13.1449,80.1042,2021,7,894,0.00,122,195,22,45,,230,64,17,84,9,0,,,0
W130400079580001,5169,TAMIL NADU,Tiruvallur,POONAMALLE,Mettukandigai,13.0957,79.9916,2021,7,3020,0.00,336,696,204,11,,1000,248,92,224,8,1,,,0.70
W131619080154601,5170,TAMIL NADU,Tiruvallur,MINJUR,Minjur,13.2705,80.2631,2021,7,3120,0.00,262,880,51,5,,960,248,83,270,1,1,,,1
W131600080164503,5171,TAMIL NADU,Tiruvallur,MINJUR,Nandiambakkam,13.2714,80.278,2021,7.40,3760,0.00,397,973,121,6,,1100,248,117,357,10,0,,,1
W131905079574501,5172,TAMIL NADU,Tiruvallur,ELLAPURAM,Palavakkam,13.3169,79.9625,2021,7,1039,0.00,342,124,24,51,,210,40,27,120,34,1,,,6
W130715080034201,5173,TAMIL NADU,Tiruvallur,POONAMALLE,Pattabiram,13.1197,80.0704,2021,8,1701,0.00,238,241,305,28,,410,72,56,197,10,1.10,,,3
W131948080114401,5174,TAMIL NADU,Tiruvallur,MINJUR,Ponneri,13.3225,80.1837,2021,8,810,0.00,262,135,12,11,,240,52,27,80,1,1,,,3
W131314080100401,5175,TAMIL NADU,Tiruvallur,SHOLAVARAM,Sholavaram,13.2311,80.1691,2021,7,1338,0.00,476,178,24,4,,225,28,38,200,1,1,,,8
W130345080034501,5176,TAMIL NADU,Tiruvallur,POONAMALLE,Tirumazhisai,13.0588,80.0524,2021,7,972,0.00,329,142,14,6,,280,52,36,96,4,1,,,0
