Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W243503092010001,128,Assam,Cachar,Barjalenga,Dwarbond,24.5841667,92.01777778,8.0,513.2,6.0,128.2,290.69,9.0,1.6,,250.0,40.0,36.0,79.0,40.0,0.0,,277.8,
W261101092175101,129,Assam,Morigaon,Bhurbandha,Baghara,26.2266667,92.27583333,8.0,875.8,6.0,287.0,177.25,21.0,14.0,,230.0,58.0,20.6,114.0,37.0,1.0,,503.8,
W272624094123501,130,Assam,LAKHIMPUR,Boginadi,Pathalipam II,27.44,94.21,8.0,27.0,12.0,43.0,11.0,0.0,0.0,,30.0,4.0,5.0,13.0,8.0,0.0,,15.0,
W244314092204701,131,Assam,Karimganj,South Karimganj,Kayasthagram,24.7206944,92.34611111,8.0,378.8,12.0,220.0,127.62,15.2,1.0,,245.0,64.0,20.6,42.0,18.0,1.0,,200.0,
W243345092245001,132,Assam,Karimganj,Dullavcherra,Sarkaribari,24.56525,92.41,8.0,336.1,15.0,220.0,106.35,2.0,0.0,,195.0,56.0,13.0,40.0,29.0,0.0,,173.5,
W262900092293001,133,Assam,Nagaon,Batadara,Dhing,26.461485,92.47859,8.0,403.7,15.0,244.2,25.0,19.0,5.0,,190.0,28.0,29.0,32.0,9.0,0.9,,233.4,
W260708091584801,134,Assam,Kamrup,Dimaria,Samanta Pathar,26.1188889,91.98,8.0,109.6,0.0,79.0,14.18,0.0,0.0,,45.0,16.0,1.0,18.0,4.0,1.0,,62.0,
W261427092154901,135,Assam,Morigaon,Bhurbandha,Pamibaghara,26.240898,92.26362,8.0,120.0,0.0,61.0,18.0,5.0,0.0,,65.0,14.0,7.0,9.0,1.7,1.0,,69.0,
W273000094324001,136,Assam,DHEMAJI,Dhemaji,Dhemaji,27.5115833,94.58730556,8.0,196.1,0.0,134.0,7.09,3.0,2.0,,100.0,38.0,1.2,5.0,2.0,0.0,,101.5,
W272630094170001,137,Assam,LAKHIMPUR,Boginadi,Pathalipam,27.4476944,94.23002778,8.0,108.9,0.0,67.0,7.09,8.0,1.0,,65.0,18.0,5.0,2.0,2.0,0.0,,63.0,
W255600092423102,138,Assam,West Kaarbi-Anglong,Howraghat,Boithalangsu,25.9722222,92.58583333,8.0,113.4,0.0,73.0,14.18,4.0,0.0,,55.0,8.0,8.0,11.3,1.0,1.1,,65.8,
W255143092460601,139,Assam,West Kaarbi-Anglong,Langsomepi,Kalonga,25.8616667,92.76777778,8.0,163.4,0.0,37.0,25.0,4.0,2.0,,40.0,8.0,5.0,9.0,7.0,1.0,,94.0,
W260700092003001,140,Assam,Kamrup,Dimaria,Sonapur,26.1177778,91.96388889,8.0,312.1,0.0,67.0,53.0,47.4,5.0,,105.0,12.0,18.2,21.0,24.0,0.0,,179.4,
W261136092575701,141,Assam,East Kaarbi-Anglong,Samelangso,Dengaon,26.2125,92.97194444,8.0,117.6,0.0,67.0,18.0,0.0,5.0,,55.0,16.0,4.0,9.0,4.0,1.0,,68.0,
W255725093263301,142,Assam,Karbi Anglong,Bokajan,Manja,25.97,93.44080556,8.2,217.3,0.0,61.0,53.0,8.0,0.0,,65.0,14.0,7.0,34.0,5.0,0.0,,126.3,
W260359089494501,143,Assam,Kokrajhar,Rupshi,Rupshi,26.1180556,89.92255556,8.2,68.0,0.0,92.0,53.0,13.0,1.0,,120.0,42.0,4.0,14.0,4.0,0.0,,37.0,
W255049092535201,144,Assam,West Kaarbi-Anglong,Langsomepi,Kheronighat,25.8475,92.88416667,8.0,156.1,0.0,61.0,28.36,4.0,1.0,,65.0,24.0,1.2,15.0,2.0,0.0,,89.7,
W270200093501001,145,Assam,LAKHIMPUR,Narayanpur,Bhogpur Charali,27.0465556,93.83275,8.0,237.0,0.0,134.0,21.27,4.0,14.0,,110.0,26.0,11.0,12.0,2.0,0.0,,125.5,
W260500091400001,146,Assam,Kamrup,Rani,Rani,26.037,91.578,8.0,281.7,0.0,177.0,28.36,15.0,1.0,,140.0,36.0,12.0,18.0,9.0,1.0,,152.6,
W260925093480001,147,Assam,Karbi Anglong,Bokajan,Balipathar,26.1505556,93.7925,8.0,144.7,0.0,85.0,25.0,5.5,0.0,,90.0,22.0,8.0,8.0,4.7,0.0,,85.0,
W261618090273601,148,Assam,Dhubri,Chapar,Chapar,26.2768889,90.44686111,8.0,305.2,0.0,153.0,89.0,21.0,0.5,,160.0,58.0,4.0,32.0,14.0,1.0,,160.1,
W262730091370001,149,Assam,Kamrup,Rangia,Rangia,26.4375894,91.6236425,8.0,829.2,0.0,360.0,67.0,77.0,1.0,,230.0,46.0,28.0,57.0,76.0,1.1,,441.2,
W212350077274001,150,Assam,Biswanath,Behali,Behali,26.8323333,93.35775,8.0,140.2,0.0,73.0,11.0,3.0,5.0,,60.0,12.0,7.0,10.0,7.0,0.0,,74.0,
W261600090353001,151,Assam,Bongaigaon,Baitamari,Chalantapara,26.2377778,90.57644444,8.0,453.2,0.0,104.0,323.0,18.0,0.0,,315.0,56.0,42.0,76.0,35.0,0.4,,247.0,
W270721093512001,152,Assam,LAKHIMPUR,Karunabari,Harmoti,27.1228889,93.85394444,8.0,263.4,0.0,134.0,18.0,12.0,2.0,,110.0,24.0,12.0,10.0,14.0,0.0,,139.3,
W260418092123701,153,Assam,Morigaon,Kapilli,Silsang Namghar,26.1216667,92.35083333,8.0,174.7,0.0,92.0,18.0,15.0,0.0,,90.0,22.0,8.0,4.0,11.0,0.0,,100.0,
W272330095383001,154,Assam,Tinsukia,Margherita,Digboi,27.380266,95.615446,8.0,182.5,0.0,122.1,11.0,4.0,0.0,,100.0,20.0,12.0,5.0,1.0,0.0,,101.4,
W243830092211501,155,Assam,Karimganj,Patharkandi,Dhaulia,24.6240556,92.36227778,8.0,186.7,0.0,134.0,77.99,7.0,0.0,,150.0,26.0,21.0,24.1,8.0,0.0,,96.0,
W261130092510001,156,Assam,Nagaon,Kathiatoli,Doboka,26.1319444,92.88805556,8.1,59.0,0.0,49.0,11.0,1.0,7.0,,30.0,8.0,2.0,12.7,4.0,1.0,,34.0,
W292850079285501,157,Assam,Golaghat,Golaghat south,Garampani,26.3925,93.88055556,8.0,269.3,0.0,49.0,53.0,14.0,18.0,,100.0,26.0,8.0,22.0,6.0,0.0,,154.8,
W264450093150001,158,Assam,Biswanath,Biswanath,Bihupukhuri,26.7604722,93.26158333,8.0,343.5,0.0,122.1,49.63,11.0,10.0,,170.0,20.0,29.0,4.0,5.0,0.0,,182.7,
W261529092184201,159,Assam,Morigaon,Morigaon,Basanaghat,26.2580556,92.31166667,8.0,355.6,0.0,61.0,70.9,31.0,5.0,,145.0,50.0,5.0,11.0,14.0,1.0,,204.0,
W261015091350501,160,Assam,Kamrup,Hajo,Sualkuchi,26.1674444,91.57083333,8.0,1207.0,0.0,488.0,106.35,53.0,9.0,,295.0,110.0,4.8,86.0,59.0,1.2,,636.1,
W270700094064201,161,Assam,LAKHIMPUR,Lakhimpur,Panigaon,27.1374444,94.11066667,8.0,161.4,0.0,128.2,7.09,0.0,14.0,,100.0,20.0,12.0,6.0,2.0,1.0,,93.0,
W265405093422901,162,Assam,Biswanath,Pub Chayduar,Kolabari,26.9014444,93.70805556,8.0,197.1,0.0,153.0,7.09,0.0,30.3,,115.0,22.0,15.0,11.0,5.0,1.0,,112.2,
W260033093154301,163,Assam,Karbi Anglong,Langsomepi,Phonglangso,26.0266944,93.23236111,8.0,297.3,9.0,256.4,14.18,3.0,0.0,,165.0,30.0,22.0,28.0,3.0,1.0,,173.1,
W260829092491102,164,Assam,Nagaon,Kathiatoli,Zebra Khua,26.1386111,92.80861111,8.0,130.0,0.0,92.0,14.18,1.0,34.0,,85.0,14.0,12.0,15.0,1.0,1.0,,76.0,
W260107093380101,165,Assam,Karbi Anglong,Bokajan,Hidipi,26.0098667,93.63186111,8.0,290.5,0.0,177.0,28.36,9.0,7.0,,165.0,50.0,10.0,10.0,9.4,1.0,,169.1,
W262130090370001,166,Assam,Bongaigaon,Baitamari,North salmara,26.3715,90.58558333,8.0,495.6,0.0,122.1,283.6,7.0,0.0,,190.0,42.0,21.0,90.0,48.0,0.0,,273.2,
W271518095141701,167,Assam,Dibrugarh,Joypur,Jaipur Naharani,27.255,95.23805556,8.0,175.5,0.0,153.0,11.0,8.0,1.0,,30.0,4.0,5.0,43.0,12.0,0.0,,93.0,
W262955091043001,168,Assam,Barpeta,Howly,Sarupeta,26.4480278,91.07480556,8.0,613.4,0.0,293.0,60.0,21.0,1.0,,320.0,72.0,34.0,4.0,6.0,0.6,,318.8,
W255600092423101,169,Assam,West Kaarbi-Anglong,Howraghat,Donkamokam,25.9327778,92.71,8.0,124.8,0.0,79.0,28.36,1.0,0.0,,80.0,22.0,6.0,9.0,2.0,1.0,,71.0,
W263030091360001,170,Assam,Kamrup,Rangia,Darkuchi,26.5412778,91.60255556,8.0,298.9,0.0,134.0,152.0,15.0,0.0,,85.0,20.0,8.0,88.0,34.0,0.0,,160.7,
W261400091370001,171,Assam,Kamrup,Hajo,Alikash Adarsh,26.2257778,91.61447222,8.0,1387.0,0.0,391.0,326.14,15.0,1.0,,455.0,108.0,45.0,118.0,65.0,1.0,,773.4,
W260500091400001,172,Assam,Kamrup,Rani,Rani,26.0377,91.5839,8.0,53.0,0.0,85.0,18.0,8.0,0.0,,25.0,6.0,2.0,25.0,12.0,0.2,,27.8,
W270730093543001,173,Assam,LAKHIMPUR,Karunabari,Laluk,27.11975,93.93016667,8.0,460.3,0.0,110.0,39.0,11.0,42.0,,190.0,14.0,38.0,8.0,4.0,0.0,,248.7,
W243611092315101,174,Assam,Hailakandi,Lala,Lakhinagar,24.6031389,92.531361,8.0,304.0,0.0,214.0,82.0,2.0,0.0,,225.0,22.0,41.0,21.0,3.0,0.0,,158.0,
W260227091213401,175,Assam,Kamrup,Chhaygaon,Chhaygaon,26.0411111,91.35972222,8.0,266.7,0.0,110.0,25.0,55.0,4.0,,80.0,22.0,6.0,32.0,19.8,1.0,,140.5,
W261019092562001,176,Assam,Nagaon,Jugijan,Haldiati Sub Bt,26.1725,92.94333333,8.0,201.6,0.0,85.0,35.45,5.1,0.0,,65.0,12.0,8.0,22.0,5.0,1.1,,116.1,
W262009092454101,177,Assam,Nagaon,Brahmpur,Hatenibatha,26.3361111,92.76138889,8.0,581.6,0.0,317.0,155.98,1.0,0.0,,335.0,40.0,57.0,67.0,2.8,1.0,,349.7,
W264315091550001,178,Assam,Udalguri,Paneri,Paneri,26.732836,91.959796,8.0,156.0,0.0,79.0,46.0,24.0,0.0,,75.0,10.0,12.0,26.0,8.0,0.0,,81.4,
W263430091540001,179,Assam,Udalguri,Kalaigaon,Kalaigaon,26.570366,91.981299,8.0,260.3,0.0,110.0,198.52,14.0,0.2,,140.0,26.0,18.0,69.0,38.0,1.0,,140.3,
W230530080300001,180,Assam,Bongaigaon,Manikpur,Manikpur,26.4687778,90.80183333,8.0,457.9,0.0,244.2,82.0,7.0,0.0,,260.0,70.0,20.6,14.0,6.0,1.0,,234.2,
W264505092083001,181,Assam,Darrang,Udalguri,Goroibari,26.7518611,92.14275,8.0,125.7,0.0,116.0,56.72,9.2,0.0,,65.0,16.0,6.0,34.0,4.0,0.0,,68.0,
W260501092132101,182,Assam,Morigaon,Borhampur,Daponibari N,26.1438889,92.37416667,8.0,74.0,0.0,43.0,11.0,4.0,0.0,,30.0,6.0,4.0,9.0,2.0,1.0,,43.0,
W260735092150801,183,Assam,Morigaon,Mayong,Deosal,26.1263889,92.2525,8.0,65.0,0.0,43.0,11.0,4.0,0.0,,40.0,4.0,7.0,4.5,4.0,1.0,,37.0,
W271617094013101,184,Assam,LAKHIMPUR,Lakhimpur,Dejoo,27.2716389,94.02529722,8.0,88.0,0.0,43.0,18.0,3.0,0.0,,45.0,12.0,4.0,4.0,2.0,1.0,,51.0,
W240618087404801,185,Assam,Goalpara,Dudhnoi,Damra,25.9291667,90.77638889,8.0,128.3,6.0,49.0,110.0,6.0,0.5,,50.0,18.0,1.2,56.0,38.0,1.2,,66.0,
W255830091143001,186,Assam,Kamrup,Boko,Boko,25.9833333,91.245,8.0,208.5,0.0,55.0,25.0,35.0,0.0,,95.0,26.0,7.0,14.0,3.0,1.0,,109.6,
W260831093511001,187,Assam,Karbi Anglong,Bokajan,Bokajan I,26.0286111,93.76722222,8.0,212.6,0.0,49.0,42.54,3.0,25.0,,75.0,22.0,5.0,21.0,1.0,0.0,,123.7,
W262730091370001,188,Assam,Kamrup,Rangia,Rangia,26.4375889,91.606975,8.0,858.4,0.0,348.0,219.79,20.0,1.0,,320.0,14.0,69.0,78.7,58.0,1.0,,464.5,
W265041092191601,189,Assam,Udalguri,Mazbat,Hatitopagaon,26.7652778,92.31,7.8,227.3,0.0,61.0,96.0,31.0,3.0,,100.0,20.0,12.0,37.0,15.0,0.0,,120.0,
W264202092130001,190,Assam,Udalguri,Rowta,Rowta chariali,26.711652,92.205556,7.8,723.7,0.0,189.0,262.33,7.0,2.0,,175.0,38.0,19.4,98.0,80.0,0.8,,397.0,
W264325091590001,191,Assam,Udalguri,Paneri,Bengbari,26.732836,92.20763889,8.0,144.0,0.0,85.0,77.99,33.0,0.0,,115.0,14.0,19.0,31.0,10.0,0.0,,78.0,
W261723091424301,192,Assam,Kamrup,Bejera,Dora Kahara,26.301479,91.59475,8.0,536.0,0.0,220.0,53.0,85.0,2.0,,205.0,46.0,22.0,40.0,18.0,1.0,,282.1,
W262913090375901,193,Assam,Bongaigaon,Baitamari,Chaprakata (Dankinamari),26.48725,90.63341667,8.0,260.7,0.0,171.0,49.63,7.0,0.0,,180.0,50.0,13.0,12.0,2.0,0.0,,138.4,
W235153091200701,194,Assam,Karimganj,Old Agartala,R.K nagar,24.56658,92.4610556,8.0,145.7,0.0,122.1,113.44,1.4,1.0,,125.0,30.0,12.0,39.0,20.0,0.2,,75.0,
W261148093474301,195,Assam,Karbi Anglong,Bokajan,Saphapani,26.1963889,93.79527778,7.7,89.0,0.0,37.0,32.0,0.0,0.0,,35.0,10.0,2.0,19.0,2.0,0.0,,52.0,
W255939093243801,196,Assam,Karbi Anglong,Bokajan,Mohendijua,25.9945,93.41102778,7.7,125.4,0.0,24.0,39.0,2.0,1.0,,45.0,12.0,4.0,13.0,2.0,0.0,,73.0,
W261315093503201,197,Assam,Karbi Anglong,Bokajan,Deopani,26.2213889,93.8225,8.0,290.3,0.0,159.0,39.0,8.0,0.0,,140.0,38.0,10.9,24.0,3.0,1.0,,167.8,
W264253091424301,198,Assam,Baksa,Goreswar,Bangalipara,26.715,93.8225,8.0,462.0,0.0,250.3,39.0,36.0,1.0,,275.0,30.0,49.0,4.0,2.0,0.5,,246.0,
W270200093543001,199,Assam,LAKHIMPUR,Bihpuria,Bihpuria,27.0235194,93.8225,8.0,149.3,0.0,92.0,11.0,0.0,0.0,,85.0,24.0,6.0,4.0,4.0,0.0,,80.0,
W261521092134601,200,Assam,Morigaon,Mayong,Garmari Gaon,26.2630556,93.8225,8.0,251.9,0.0,67.0,32.0,11.0,34.1,,140.0,28.0,17.0,5.0,2.0,1.0,,146.1,
W255745093350601,201,Assam,Karbi Anglong,Bokajan,Dillai,25.9658333,93.8225,8.0,711.1,0.0,159.0,145.0,35.0,1.0,,265.0,62.0,27.0,61.0,7.0,0.0,,412.2,
W260848092095601,202,Assam,Kamrup,Dimaria,Khetri II,26.1466667,92.16555556,8.0,328.9,0.0,134.0,42.54,30.6,7.0,,125.0,18.0,19.0,24.0,20.2,0.4,,187.8,
W260348093110604,203,Assam,Karbi Anglong,Langsomepi,Bokoliaghat,26.0588889,93.2025,7.6,160.9,0.0,37.0,53.0,2.0,15.0,,30.0,8.0,2.0,27.4,15.0,0.0,,93.0,
W264921092471001,204,Assam,SONITPUR,Balipara,Balipara,26.8230556,92.78186111,8.0,256.2,0.0,110.0,25.0,20.0,0.0,,90.0,24.0,7.0,17.0,16.0,0.0,,136.7,
W263750091341501,205,Assam,Baksa,Tamulpur,Tamulpur,26.6065278,91.58047222,8.0,854.3,0.0,366.0,262.33,6.0,11.0,,350.0,42.0,59.0,85.0,69.0,1.0,,471.5,
W260115091194001,206,Assam,Kamrup,Chhaygaon,Bamunigaon,26.0236111,91.32444444,8.0,169.1,0.0,104.0,28.36,13.0,0.0,,65.0,18.0,5.0,24.0,8.0,1.0,,90.0,
W264353091332001,207,Assam,Baksa,Tamulpur,Kumarikata,26.7327778,91.55636111,8.0,651.7,0.0,305.0,195.0,7.0,3.0,,245.0,40.0,35.0,79.0,57.0,0.0,,351.0,
W245820092350001,208,Assam,Cachar,Kalain,Kalain,24.9681389,92.40863889,8.0,486.0,0.0,195.0,248.15,12.0,2.0,,260.0,42.0,37.6,76.0,42.0,0.0,,252.3,
W262200090380001,209,Assam,Bongaigaon,Srijangram,Abhayapuri,26.3385278,90.66238889,8.0,216.0,0.0,79.0,141.8,8.0,0.0,,60.0,20.0,2.0,67.0,34.0,0.2,,114.5,
W260348093110605,210,Assam,Karbi Anglong,Langsomepi,Dishobai,26.0099444,93.26277778,8.0,341.1,0.0,244.2,28.36,3.0,6.0,,155.0,44.0,10.9,36.0,12.0,1.0,,197.9,
W262830090541001,211,Assam,Barpeta,Chakchaka,Sorbhog,26.4724722,90.88069444,8.0,408.8,0.0,177.0,131.0,30.0,0.0,,185.0,70.0,2.0,53.0,26.2,0.5,,211.2,
W271800095513001,212,Assam,Tinsukia,Margherita,Lekhapani,27.319722,95.818056,8.0,150.5,0.0,73.0,11.0,17.0,1.0,,85.0,18.0,9.7,3.0,4.0,0.0,,80.0,
W262930090093001,213,Assam,Kokrajhar,Dotoma,Dotma,26.4846111,90.16630556,8.0,241.0,0.0,134.0,42.54,34.0,0.0,,165.0,46.0,12.0,8.0,3.0,0.0,,126.6,
W263630092230001,214,Assam,SONITPUR,Balipara,Barchola,26.6054167,92.38016667,8.0,163.6,0.0,55.0,28.36,9.0,12.0,,55.0,10.0,7.0,15.0,7.0,0.0,,87.0,
W271952095511101,215,Assam,Tinsukia,Margherita,Tirap Gate,27.333138,95.848262,8.0,181.4,0.0,49.0,21.27,20.0,0.0,,70.0,10.0,11.0,5.0,2.0,0.0,,96.0,
W245920092300001,216,Assam,Cachar,Kalain,Digharkhal,24.9994167,92.51302778,7.0,370.8,0.0,85.0,326.14,51.0,5.0,,410.0,72.0,56.0,55.0,25.0,0.0,,200.6,
W264800092543501,217,Assam,SONITPUR,Naduar,Tupia,26.7990278,92.91105556,7.0,231.2,0.0,134.0,7.09,11.0,4.0,,115.0,20.0,16.0,2.0,16.0,0.0,,123.4,
W261900093523001,218,Assam,Karbi Anglong,Bokajan,Silanijan,26.3216667,93.87222222,7.0,178.5,0.0,24.0,49.63,11.0,14.0,,45.0,4.0,8.0,27.5,11.0,0.0,,102.2,
W262044092445401,219,Assam,Nagaon,Rupohi,Gomotha,26.3452778,92.74861111,7.0,596.6,0.0,378.5,49.63,13.0,22.0,,235.0,6.0,53.4,55.0,21.0,1.0,,335.7,
W264208092282801,220,Assam,SONITPUR,Dhekiajuli,Dhekiajuli,26.7031389,92.47083333,7.0,198.1,0.0,79.0,25.0,14.0,7.0,,70.0,14.0,8.0,15.0,8.0,0.0,,105.6,
W260406091362101,221,Assam,Kamrup,Rani,Rani II,26.041,91.585,7.0,71.0,0.0,73.0,21.27,8.0,1.0,,40.0,6.0,6.0,16.0,12.0,0.0,,38.0,
W263330090230001,222,Assam,Chirang,Sidli,Garubassa,26.5691667,90.37527778,7.0,126.7,0.0,67.0,77.99,13.0,4.0,,55.0,14.0,5.0,46.6,7.4,0.0,,66.0,
W243745092402801,223,Assam,Hailakandi,Algapur,Burakhai,24.6289722,92.67444444,7.0,213.5,0.0,98.0,120.53,2.0,0.0,,85.0,26.0,5.0,50.0,29.0,0.0,,109.0,
W263800090230001,224,Assam,Chirang,Bengtol,Runikhata,26.6348611,90.38402778,7.3,106.9,0.0,24.0,46.0,7.2,7.0,,80.0,20.0,7.0,2.0,3.0,0.0,,57.4,
W272337095535701,225,Assam,Tinsukia,Margherita,Jagun,27.383005,95.903574,7.0,49.0,0.0,24.0,11.0,2.0,3.0,,30.0,4.0,5.0,4.0,1.0,0.0,,26.0,
W263409090090001,226,Assam,Kokrajhar,Dotoma,Serfanguri,26.5541667,90.15277778,7.0,151.4,0.0,92.0,77.99,10.0,1.0,,200.0,20.0,36.4,5.0,3.0,0.0,,79.0,
W243909092531001,227,Assam,Cachar,Palanghat,Palanghat,25.2573056,91.74127778,7.0,576.1,0.0,208.0,219.79,20.0,0.0,,325.0,44.0,52.0,47.0,19.0,0.0,,304.7,
W255810090564001,228,Assam,Goalpara,Rongjuli,Rongjuli,25.9672222,90.925,7.0,136.8,0.0,153.0,70.9,10.0,0.0,,105.0,38.0,2.0,49.0,19.0,0.0,,71.0,
W245200092340001,229,Assam,Karimganj,Badarpur,Badarpur,24.8743889,92.58333333,7.0,289.3,0.0,49.0,198.52,12.0,2.0,,90.0,30.0,4.0,77.0,35.0,0.0,,147.4,
W245620092443001,230,Assam,Cachar,Borkhola,Borkhola,24.6070556,92.72716667,7.0,224.5,0.0,67.0,191.43,8.0,1.0,,170.0,28.0,24.0,65.0,25.0,0.0,,117.7,
W243330092480001,231,Assam,Cachar,Barjalenga,Borjalinga,24.6651111,92.71877778,6.7,89.0,0.0,85.0,60.0,2.0,1.0,,50.0,8.0,7.0,33.1,16.4,0.0,,47.0,
W263400090180001,232,Assam,Kokrajhar,Kokrajhar,Bisumari,26.5608333,90.29138889,7.0,74.0,0.0,61.0,56.72,16.0,3.0,,150.0,10.0,30.0,3.0,4.0,0.0,,39.0,
W244725093001901,233,Assam,Cachar,Lakhipur,Fulertol,24.7903056,93.0055,7.0,224.8,0.0,85.0,148.89,14.0,0.0,,60.0,14.0,6.0,68.0,46.0,0.2,,120.3,
W221445068573001,234,Assam,Goalpara,Balijana,Dwarka,26.0563889,90.49527778,7.0,128.2,0.0,85.0,117.0,10.0,1.0,,95.0,20.0,11.0,49.0,17.0,0.0,,67.0,
W245805092343101,235,Assam,Cachar,Palanghat,Atalbasti,24.6485833,92.88222222,6.0,164.2,0.0,37.0,134.71,9.0,2.0,,40.0,10.0,4.0,55.0,39.0,0.0,,88.0,
W260046090420201,236,Assam,Goalpara,Krishnai,Salpara,26.0127778,90.70083333,6.2,80.0,0.0,55.0,127.62,7.7,1.0,,55.0,14.0,5.0,56.0,27.0,0.0,,42.0,
W260200090253001,237,Assam,Goalpara,Balijana,Baida,26.0258333,90.41638889,6.0,60.0,0.0,43.0,85.08,8.0,1.0,,65.0,10.0,9.7,35.0,6.0,0.0,,32.0,
W252105091233801,238,Assam,Cachar,Barjalenga,Kathaltila,25.210588,91.233857,6.0,71.0,0.0,24.0,77.99,10.0,1.0,,55.0,4.0,11.0,28.0,11.0,0.0,,39.0,
W250600086294501,239,Assam,Cachar,Lakhipur,Tarapur,24.8298056,92.97966667,5.1,297.1,0.0,31.0,219.79,6.0,1.0,,190.0,30.0,27.9,45.9,27.0,0.0,,156.7,
W244503085400701,240,Bihar,Saran,Ekma,Bishunpur,25.97,84.6,8.0,650.0,0.0,171.0,53.0,53.0,65.0,0.0,170.0,50.0,11.0,65.0,13.0,0.0,,423.0,
W254818084431201,241,Bihar,Saran,Chapra,Chirand,25.81,84.72,8.0,642.0,0.0,195.0,82.0,23.0,30.0,0.0,190.0,66.0,6.0,52.0,15.0,1.0,,417.0,
W221719084182901,242,Bihar,Saran,Ekma,Ekma,25.97,84.55,8.0,461.0,0.0,128.0,67.0,14.0,12.0,0.0,120.0,28.0,12.0,46.0,7.0,1.0,,300.0,
W254930084533001,243,Bihar,Saran,Garkha,Garkha,25.83,84.89,8.0,398.0,0.0,116.0,43.0,11.0,33.0,0.0,110.0,30.0,9.0,35.0,7.0,0.0,,259.0,
W260340084413001,244,Bihar,Saran,Baniapur,Manopali,26.06,84.69,8.0,929.0,0.0,262.0,107.0,37.0,71.0,0.0,285.0,106.0,23.0,76.0,12.0,1.0,,604.0,
W255845084521501,245,Bihar,Saran,Marhaura,Marhaura,25.98,84.87,8.0,617.0,0.0,189.0,36.0,94.0,10.0,0.0,200.0,60.0,12.0,45.0,11.0,0.0,,401.0,
W254800084511901,246,Bihar,Saran,Garkha,Minapur,25.8,84.86,8.0,1470.0,0.0,329.0,192.0,95.0,75.0,0.0,415.0,136.0,18.0,122.0,18.0,0.0,,956.0,
W254933084434001,247,Bihar,Saran,Jalalpur,Nagra,25.83,84.73,8.0,511.0,0.0,244.0,11.0,11.0,31.0,0.0,170.0,50.0,11.0,32.0,12.0,0.0,,332.0,
W260944084405101,248,Bihar,Siwan,Bhagwanpur,Malmalia Chowk,26.16,84.68,8.0,320.0,0.0,92.0,25.0,23.0,31.0,0.0,130.0,40.0,7.0,5.0,14.0,1.0,,208.0,
W260613084403301,249,Bihar,Siwan,Bhagwanpurhat,Sarripatti,26.1,84.68,8.0,1805.0,0.0,384.0,231.0,168.0,105.0,0.0,435.0,150.0,15.0,183.0,54.0,0.0,,1173.0,
W261145084291501,250,Bihar,Siwan,Barharia,Tarwara,26.2,84.49,8.0,678.0,0.0,232.0,75.0,24.0,21.0,0.0,215.0,72.0,9.0,52.0,7.0,1.0,,441.0,
W255237085223701,251,Bihar,Vaishali,Goraul,Baksama,25.88,85.38,8.0,404.0,0.0,201.0,14.0,4.0,11.0,0.0,145.0,54.0,2.0,25.0,2.0,0.0,,263.0,
W255530085202801,252,Bihar,Vaishali,Goraul,Chandpur Kala,25.93,85.34,8.0,607.0,0.0,244.0,53.0,17.0,12.0,0.0,205.0,70.0,7.0,42.0,6.0,0.0,,395.0,
W255615085204501,253,Bihar,Vaishali,Garaul,Garaul,25.94,85.35,8.2,693.0,0.0,159.0,124.0,17.0,26.0,0.0,220.0,66.0,11.0,51.0,12.0,1.0,,450.0,
W185230079173001,254,Bihar,Vaishali,Vaishali,Hajipur,25.7,85.23,8.0,556.0,0.0,189.0,28.0,35.0,51.0,0.0,205.0,70.0,7.0,30.0,6.0,1.0,,361.0,
W252620086043701,255,Bihar,Vaishali,Goraul,Harpur,25.92,85.38,8.0,560.0,0.0,207.0,21.0,47.0,42.0,0.0,215.0,64.0,13.0,29.0,5.0,1.0,,364.0,
W254100085120002,256,Bihar,Vaishali,Bidupur,Kachanpur,25.68,85.2,8.0,426.0,0.0,226.0,14.0,5.0,10.0,0.0,140.0,44.0,7.0,31.0,6.0,0.0,,277.0,
W253857085281701,257,Bihar,Vaishali,Mahnar,Kumharkal,25.65,85.47,8.0,1089.0,0.0,378.0,46.0,132.0,14.0,0.0,360.0,132.0,7.0,71.0,9.0,0.0,,708.0,
W253615085310001,258,Bihar,Vaishali,Mahnar,Mahnar,25.6,85.52,8.0,438.0,0.0,116.0,25.0,35.0,65.0,0.0,105.0,32.0,6.0,46.0,10.0,0.0,,285.0,
W253749085214301,259,Bihar,Vaishali,Bidupur,Mathura,25.63,85.36,8.0,517.0,0.0,177.0,11.0,31.0,82.0,0.0,155.0,38.0,15.0,44.0,6.0,0.0,,336.0,
W254814085355201,260,Bihar,Vaishali,Patepur,Mushari Tola,25.8,85.6,8.0,834.0,0.0,250.0,50.0,58.0,97.0,0.0,285.0,108.0,4.0,58.0,3.0,0.0,,542.0,
W254954085105101,261,Bihar,Vaishali,Lalganj,Namidh,25.83,85.18,8.0,850.0,0.0,311.0,71.0,34.0,44.0,0.0,300.0,110.0,6.0,53.0,10.0,0.0,,553.0,
W254629085142001,262,Bihar,Vaishali,Bhagwanpur (Sarai),Nonepur,25.78,85.24,8.0,769.0,0.0,275.0,28.0,58.0,75.0,0.0,275.0,96.0,9.0,47.0,5.0,0.0,,500.0,
